Ilce,OdaSayisi, NetM2,BulunduguKat,BinaYasi,IsınmaTipi,KatSayisi,KrediyeUygunluk,EsyaDurumu,BanyoSayisi,YapininDurumu,Takas,SatisFiyati
Merkezefendi,4,165,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3250000
Merkezefendi,3,120,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3350000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2250000
Merkezefendi,4,150,Alt Kat,0,Kombi,4,Uygun,Bilinmiyor,2,Sıfır,Bilinmiyor,3300000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000
Merkezefendi,4,145,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3100000
Merkezefendi,4,165,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000
Merkezefendi,5,180,Orta Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6250000
Merkezefendi,3,110,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000
Merkezefendi,3,110,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2400000
Merkezefendi,5,185,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,8500000
Merkezefendi,4,150,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3550000
Merkezefendi,3,105,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1750000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5000000
Merkezefendi,4,155,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4000000
Merkezefendi,4,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3500000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,4750000
Merkezefendi,3,110,Alt Kat,30,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,1200000
Merkezefendi,4,145,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000
Merkezefendi,4,140,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3500000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı,2,Sıfır,Evet,3500000
Merkezefendi,3,110,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2700000
Merkezefendi,4,130,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3300000
Merkezefendi,2,45,Alt Kat,4,Kombi,5,Uygun,Eşyalı,1,İkinci El,Hayır,1350000
Merkezefendi,4,150,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000
Merkezefendi,4,150,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3200000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4750000
Merkezefendi,5,145,Alt Kat,3,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2580000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3200000
Merkezefendi,5,196,Alt Kat,0,Yerden Isıtma,8,Uygun,Eşyalı Değil,2,Sıfır,Evet,7500000
Merkezefendi,2,50,Alt Kat,5,Kombi,4,Uygun,Eşyalı,1,İkinci El,Hayır,1149000
Merkezefendi,4,150,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,2600000
Merkezefendi,4,150,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3450000
Merkezefendi,3,100,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1890000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3250000
Merkezefendi,4,150,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3400000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2900000
Merkezefendi,4,155,Üst Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3650000
Merkezefendi,4,155,Orta Kat,16,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2700000
Merkezefendi,4,140,Alt Kat,40,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2099000
Merkezefendi,5,196,Orta Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,7000000
Merkezefendi,3,110,Orta Kat,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,1765000
Merkezefendi,4,155,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3900000
Merkezefendi,4,145,Orta Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3600000
Merkezefendi,3,80,Alt Kat,6,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1175000
Merkezefendi,4,130,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,3150000
Merkezefendi,3,100,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1750000
Merkezefendi,3,120,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000
Merkezefendi,4,140,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000
Merkezefendi,3,110,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2800000
Merkezefendi,5,160,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000
Merkezefendi,4,140,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000
Merkezefendi,5,200,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6250000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6200000
Merkezefendi,5,200,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6500000
Merkezefendi,4,135,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2300000
Merkezefendi,5,196,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,6300000
Merkezefendi,4,145,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2650000
Merkezefendi,3,65,Alt Kat,0,Kombi,4,Uygun,Eşyalı,1,Sıfır,Evet,2750000
Merkezefendi,5,196,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,7000000
Merkezefendi,4,160,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3800000
Merkezefendi,4,175,Alt Kat,0,Kombi,9,Uygun,Eşyalı,2,Sıfır,Evet,5500000
Merkezefendi,5,196,Üst Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6500000
Merkezefendi,4,170,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3600000
Merkezefendi,4,160,Alt Kat,3,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,İkinci El,Hayır,4900000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1700000
Merkezefendi,4,150,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5000000
Merkezefendi,3,100,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1700000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000
Merkezefendi,4,160,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3750000
Merkezefendi,3,100,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2850000
Merkezefendi,4,135,Orta Kat,25,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Evet,2975000
Merkezefendi,4,160,Alt Kat,3,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,İkinci El,Hayır,4900000
Merkezefendi,3,95,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1700000
Merkezefendi,4,170,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,5500000
Merkezefendi,5,210,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5400000
Merkezefendi,3,110,Alt Kat,12,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1600000
Merkezefendi,4,148,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000
Merkezefendi,4,175,Alt Kat,4,Kombi,8,Uygun,Eşyalı Değil,2,Sıfır,Evet,5700000
Merkezefendi,3,100,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2350000
Merkezefendi,4,110,Alt Kat,14,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,2000000
Merkezefendi,5,185,Alt Kat,4,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,İkinci El,Evet,3400000
Merkezefendi,5,190,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,5600000
Merkezefendi,4,170,Orta Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,5000000
Merkezefendi,4,140,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000
Merkezefendi,5,180,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,5500000
Merkezefendi,4,160,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,3400000
Merkezefendi,4,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3000000
Merkezefendi,4,160,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,3850000
Merkezefendi,5,220,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,7000000
Merkezefendi,4,170,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,3800000
Merkezefendi,3,110,Orta Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2450000
Merkezefendi,4,140,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3800000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2300000
Merkezefendi,3,120,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3200000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000
Merkezefendi,3,105,Alt Kat,6,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1930000
Merkezefendi,5,180,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,6200000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4900000
Merkezefendi,4,150,Alt Kat,0,Kombi,3,Uygun,Bilinmiyor,1,Sıfır,Evet,3300000
Merkezefendi,3,90,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000
Merkezefendi,6,160,Alt Kat,0,Kombi,4,Uygun,Bilinmiyor,1,Sıfır,Evet,4200000
Merkezefendi,4,160,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,4800000
Merkezefendi,4,165,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4200000
Merkezefendi,4,130,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3250000
Merkezefendi,5,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3200000
Merkezefendi,4,145,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000
Merkezefendi,4,140,Üst Kat,15,Kombi,6,Uygun,Eşyalı Değil,1,Sıfır,Evet,2575000
Merkezefendi,3,110,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,3350000
Merkezefendi,4,135,Alt Kat,1,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3350000
Merkezefendi,5,190,Üst Kat,0,Kombi,5,Uygun,Eşyalı Değil,3,Sıfır,Evet,3500000
Merkezefendi,4,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3250000
Merkezefendi,2,120,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000
Merkezefendi,3,100,Alt Kat,6,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,1900000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3200000
Merkezefendi,4,155,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3900000
Merkezefendi,4,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2900000
Merkezefendi,4,150,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3300000
Merkezefendi,4,150,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5500000
Merkezefendi,4,165,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4000000
Merkezefendi,4,135,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3250000
Merkezefendi,5,195,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,5600000
Merkezefendi,4,135,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,6000000
Merkezefendi,4,165,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,4000000
Merkezefendi,5,170,Orta Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,5000000
Merkezefendi,4,170,Orta Kat,13,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Evet,3275000
Merkezefendi,4,170,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000
Merkezefendi,4,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3600000
Merkezefendi,4,155,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3300000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,4000000
Merkezefendi,4,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000
Merkezefendi,4,145,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000
Merkezefendi,4,160,Üst Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4250000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4950000
Merkezefendi,3,110,Alt Kat,1,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1600000
Merkezefendi,5,190,Orta Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,7000000
Merkezefendi,3,110,Alt Kat,2,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1600000
Merkezefendi,4,155,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,2,Sıfır,Evet,3800000
Merkezefendi,3,130,Alt Kat,2,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3850000
Merkezefendi,3,105,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2750000
Merkezefendi,3,110,Alt Kat,3,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1950000
Merkezefendi,4,150,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3750000
Merkezefendi,4,140,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2400000
Merkezefendi,4,150,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3150000
Merkezefendi,3,100,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2500000
Merkezefendi,4,145,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,3850000
Merkezefendi,3,110,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2699000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2500000
Merkezefendi,4,150,Orta Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3500000
Merkezefendi,4,145,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,4500000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,1950000
Merkezefendi,4,135,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1950000
Merkezefendi,3,100,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1550000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2300000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2500000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2350000
Merkezefendi,3,110,Orta Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2090000
Merkezefendi,3,100,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000
Merkezefendi,4,135,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000
Merkezefendi,3,120,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,1950000
Merkezefendi,3,110,Alt Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1390000
Merkezefendi,4,150,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3200000
Merkezefendi,3,110,Alt Kat,0,Kombi,2,Uygun,Eşyalı,1,Sıfır,Evet,1700000
Merkezefendi,4,160,Alt Kat,0,Kombi,4,Uygun,Eşyalı,2,Sıfır,Evet,3450000
Merkezefendi,3,110,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2850000
Merkezefendi,4,140,Alt Kat,2,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,3100000
Merkezefendi,3,130,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3490000
Merkezefendi,4,150,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3100000
Merkezefendi,3,110,Üst Kat,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000
Merkezefendi,3,110,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000
Merkezefendi,3,140,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3400000
Merkezefendi,4,190,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5750000
Merkezefendi,3,110,Alt Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1850000
Merkezefendi,4,150,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000
Merkezefendi,5,200,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5750000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000
Merkezefendi,3,110,Orta Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2450000
Merkezefendi,3,110,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2050000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3400000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2000000
Merkezefendi,4,145,Alt Kat,5,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,1775000
Merkezefendi,2,45,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1700000
Merkezefendi,3,60,Alt Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,999000
Merkezefendi,4,160,Üst Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4250000
Merkezefendi,4,145,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000
Merkezefendi,4,155,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,4000000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000
Merkezefendi,4,160,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4250000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000
Merkezefendi,4,170,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000
Merkezefendi,3,110,Alt Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1390000
Merkezefendi,4,145,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2400000
Merkezefendi,4,125,Orta Kat,17,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2300000
Merkezefendi,3,110,Alt Kat,25,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,1200000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000
Merkezefendi,4,160,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3350000
Merkezefendi,4,170,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000
Merkezefendi,4,150,Alt Kat,0,Kombi,4,Uygun,Eşyalı,2,Sıfır,Evet,3500000
Merkezefendi,4,155,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2900000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000
Merkezefendi,4,170,Alt Kat,0,Kombi,9,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,5500000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3200000
Merkezefendi,4,160,Üst Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000
Merkezefendi,3,120,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2750000
Merkezefendi,3,115,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2275000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2700000
Merkezefendi,3,105,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1750000
Merkezefendi,3,110,Alt Kat,5,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2390000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3500000
Merkezefendi,3,110,Alt Kat,10,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1550000
Merkezefendi,4,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000
Merkezefendi,3,120,Alt Kat,0,Kombi,4,Uygun,Eşyalı,1,Sıfır,Evet,1750000
Merkezefendi,3,135,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3000000
Merkezefendi,4,150,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000
Merkezefendi,4,110,Alt Kat,14,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2100000
Merkezefendi,4,140,Alt Kat,0,Kombi,4,Uygun,Eşyalı,1,Sıfır,Evet,3200000
Merkezefendi,4,140,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,2,Sıfır,Evet,3150000
Merkezefendi,4,140,Alt Kat,0,Kombi,4,Uygun,Eşyalı,1,Sıfır,Evet,3750000
Merkezefendi,5,165,Orta Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000
Merkezefendi,4,150,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000
Merkezefendi,4,155,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,5500000
